A1,A2,A3,A4,A5
25,0.0111411,0.0708298,147.356,3
25,0.00346899,0.0624333,148.11,3
25,0.0112129,0.0711998,148.615,3
25,0.00340469,0.0699268,150.175,3
25,-0.00364571,0.0728983,150.142,3
25,-0.00293181,0.0756916,150.855,3
25,-0.00907171,0.0606013,150.642,3
25,-0.00677761,0.0503476,148.927,3
25,-0.00820411,0.0344871,149.386,3
25,-0.00246021,0.0215098,148.768,3
25,-0.00218931,0.0165318,149.236,3
25,0.00319549,0.0179228,150.78,3
25,0.00688709,0.0297386,149.9,3
25,0.0112942,0.0455263,149.172,3
25,0.00597359,0.126833,156.003,2
25,0.00497399,0.102316,155.038,2
25,0.00161879,0.0829798,152.383,2
25,-0.000317606,0.0600076,151.852,2
25,-0.00393221,0.0721431,150.456,2
25,-0.00576361,0.0724881,149.58,2
25,-0.00147581,0.0526998,149.862,2
25,-0.00255421,0.0127561,154.934,2
25,-0.000522306,0.000671575,154.871,2
25,-0.00198601,-0.00766542,154.911,2
25,0.00323689,-0.0126162,154.863,2
25,0.00106139,-0.0120807,153.557,2
25,-0.000774506,-0.00520192,154.025,2
25,0.00302389,0.00341233,153.034,2
25,0.0553191,0.434695,67.0142,4
25,-0.014359,0.373496,64.6688,4
25,-0.134481,0.338819,60.9077,4
25,-0.087333,0.307723,58.8788,4
25,-0.0512732,0.305119,56.1716,4
25,0.0568667,0.306851,55.9118,4
25,0.103004,0.349476,56.3863,4
25,-0.050273,0.369274,55.9117,4
25,-0.389011,0.361073,55.8666,4
25,-0.155032,0.342313,55.2491,4
25,-0.458794,0.304067,54.1434,4
25,-0.114551,0.258486,53.1891,4
25,0.338379,0.255301,53.0207,4
25,0.120847,0.276385,54.6235,4
25,0.381294,0.285977,56.4247,4
25,0.25803,0.337598,58.0177,4
25,0.164074,0.392605,58.4358,4
25,-0.298104,0.401898,58.1084,4
25,-0.092075,0.430616,57.5476,4
25,-0.0930838,0.394603,56.0842,4
25,0.0903265,0.344403,53.3272,4
25,0.219425,0.331876,51.2673,4
25,0.154478,0.317257,49.0219,4
25,0.0711404,0.322018,49.3163,4
25,-0.264493,0.326817,51.5033,4
25,0.300001,0.352223,52.3926,4
25,-0.00737031,0.367012,53.7981,4
25,0.217061,0.399131,54.8635,4
26,0.0440634,-0.352423,35.451,1
26,0.017791,-0.352763,33.1636,1
26,0.00687971,-0.357518,32.1286,1
26,-0.00795339,-0.360455,31.9943,1
26,-0.00402219,-0.360908,32.0094,1
26,0.000140413,-0.355532,33.4381,1
26,-0.00224409,-0.350307,34.4419,1
26,0.00900411,-0.345873,32.7766,1
26,0.00150171,-0.343766,31.3653,1
26,-0.00374489,-0.345726,29.2436,1
26,0.00326091,-0.346888,28.8567,1
26,0.00305211,-0.346154,29.6488,1
26,0.000611013,-0.342981,31.0816,1
26,0.00459541,-0.341167,31.6365,1
26,-0.000587287,-0.331359,27.8201,1
26,0.00444651,-0.331233,27.1981,1
26,0.00519431,-0.332658,28.0341,1
26,0.000717213,-0.3368,28.3618,1
26,-0.0320671,-0.32225,29.043,1
26,0.0378739,-0.206253,30.0949,1
26,0.0490478,-0.1893,31.0477,1
26,0.0224761,-0.167923,31.7144,1
26,0.0286226,-0.164819,32.4903,1
26,-0.0325932,-0.27216,32.9607,1
26,-0.0343208,-0.283129,32.8944,1
26,-0.00370359,-0.312026,32.6159,1
26,0.0278352,-0.332518,31.9286,1
26,0.0137997,-0.320849,30.3328,1
26,0.00102101,-0.328564,28.4412,3
26,0.00460431,-0.330155,27.9741,3
26,0.00980011,-0.31908,27.6972,3
26,0.00910121,-0.29835,28.0057,3
26,0.00689421,-0.271767,28.0347,3
26,-0.0395361,-0.136368,28.5579,3
26,0.0302151,-0.0959548,28.984,3
26,0.00250001,-0.0659251,29.8022,3
26,0.0128325,-0.0441363,30.3119,3
26,0.064226,-0.13641,29.8492,3
26,-0.00849949,-0.129025,30.8392,3
26,0.0117688,-0.122755,28.9145,3
26,0.00338801,-0.117239,29.0161,3
26,0.0146706,-0.119445,28.9759,3
26,-0.00489369,-0.181962,27.8196,2
26,0.00508511,-0.178198,27.3765,2
26,0.00877951,-0.172649,27.4904,2
26,0.00668841,-0.164654,28.3564,2
26,-0.0731823,-0.105267,26.9554,2
26,0.0445492,-0.0541208,27.3811,2
26,0.0269507,-0.0308763,26.8593,2
26,0.0684849,0.213663,27.7792,2
26,0.0628711,0.20938,30.0163,2
26,0.0263056,0.183006,30.314,2
26,0.000411313,0.148018,29.8177,2
26,-0.0421748,0.136626,28.9682,2
26,0.0171378,0.207013,27.0483,2
26,-1.68E-02,0.186407,26.9179,2
26,3.91E-03,0.152176,27.0692,3
26,-0.0124688,0.161711,27.9203,3
26,-0.0172888,0.16842,26.8859,3
26,-0.0173072,0.168676,26.6232,3
26,-0.00283149,0.169863,26.4477,3
26,0.028783,0.157177,25.8114,3
26,3.09E-02,0.143015,26.5586,3
26,2.62E-02,0.135125,26.5997,3
26,0.0242521,0.121735,27.7453,3
26,0.00703101,0.117865,28.2169,3
26,-0.00158529,0.125087,28.3214,3
26,0.0466536,0.216632,28.5641,3
26,0.0664104,0.223374,29.1327,3
26,0.0495723,0.226027,29.0097,3
26,0.1,0.705326,29.9671,2
26,0.0375755,0.725755,29.0313,2
26,-0.00256169,0.731547,28.622,2
26,-0.0121566,0.733505,28.3474,2
26,-0.0460599,0.736246,27.0375,2
26,-0.0384123,0.729557,27.5316,2
26,-0.00852079,0.724823,27.8019,2
26,-0.00131349,0.0652759,31.4712,2
26,0.0128479,0.0389427,31.3394,2
26,-0.0101594,0.0186764,31.9574,2
26,0.0151582,-0.00912183,30.7569,2
26,0.0273759,0.0108954,30.851,2
26,0.0223403,0.0226462,29.5429,2
26,0.021883,0.0375249,29.9525,2
26,0.443671,0.398311,35.5082,4
26,-0.280791,0.301783,39.4693,4
26,-0.186365,0.280897,40.7272,4
26,-0.781422,0.316274,41.4114,4
26,-0.873966,0.349645,45.4694,4
26,-0.520189,0.391505,46.5311,4
26,-0.295456,0.456169,46.6412,4
26,0.309791,0.532764,46.0901,4
26,0.793801,0.573381,44.4478,4
26,0.548476,0.687916,41.2574,4
26,7.11E-01,0.728936,42.0886,4
26,3.40E-01,0.710075,45.2352,4
26,-0.284941,0.732237,47.3968,4
26,0.00554601,0.696306,47.0254,4
26,-0.136319,0.730571,44.752,4
26,-0.0763262,0.799307,39.8212,4
26,0.513542,0.820238,38.7651,4
26,0.565774,0.817525,38.5261,4
26,0.568697,0.79602,40.7816,4
26,-0.189368,0.78612,41.5158,4
26,-0.580365,0.782047,41.0097,4
26,-0.637468,0.807278,42.452,4
26,-0.537538,0.817028,43.0389,4
26,0.0332081,0.816233,45.6598,4
26,0.323993,0.855519,44.3831,4
26,0.404508,0.867479,42.6352,4
26,0.632878,0.879783,42.8284,4
26,0.88225,0.856624,41.8816,4
27,0.0220606,0.218893,215.744,1
27,0.0133644,0.227687,216.133,1
27,0.00759802,-0.610825,217.472,1
27,-0.0119326,-1.37663,222.866,1
27,-0.00509618,-2.16864,224.442,1
27,-0.00446868,-2.15937,224.702,1
27,-0.000785982,-1.3023,225.373,1
27,0.00386392,-1.02608,222.269,1
27,0.00447672,-1.3858,224.442,1
27,0.118694,-2.09013,227.139,1
27,0.0815318,-2.29314,225.395,1
27,0.0377238,-1.58958,222.494,1
27,0.0282494,-0.613256,218.011,1
27,-0.0992848,-0.122479,214.849,1
27,0.000972518,-0.973358,199.113,1
27,-0.0114993,0.0964189,201.042,1
27,0.0108163,0.169427,201.549,1
27,0.131888,0.0974132,200.132,1
27,0.0290887,0.0305892,199.371,1
27,0.0245247,-0.0189366,198.333,1
27,0.0104011,-0.0687003,197.931,1
27,-0.0975627,-0.819434,199.772,1
27,-0.0294254,-1.81942,200.523,1
27,-0.028598,-2.82492,200.259,1
27,-0.0132605,-3.81456,201.193,1
27,-0.0316166,-4.08099,201.108,1
27,-0.00755268,-4.08376,201.712,1
27,0.00108482,-4.08382,203.23,1
27,-0.000564682,-4.09203,208.212,3
27,0.00437782,-3.12132,209.184,3
27,0.0153546,-2.28856,209.861,3
27,0.00444592,-1.255,209.852,3
27,0.00575112,-0.226838,208.792,3
27,0.0197093,-0.528803,209.282,3
27,-0.00659398,-0.757436,208.716,3
27,0.00289492,-0.749926,205.672,3
27,0.00547272,-1.66299,203.209,3
27,-0.00454718,-2.33707,199.634,3
27,-0.00588718,-2.94672,197.931,3
27,0.0141916,-3.99472,197.669,3
27,-0.0124055,-4.11818,198.939,3
27,0.021885,-3.78118,199.152,3
27,0.0106737,0.482393,217.033,2
27,0.0128473,0.478556,216.916,2
27,0.014352,0.471157,216.205,2
27,0.000860018,0.463502,215.244,2
27,-0.00155718,0.455593,213.753,2
27,-6.64E-05,0.45093,213.528,2
27,-0.00120328,0.454915,213.963,2
27,-0.0104576,0.52202,202.979,2
27,-0.00821748,0.538235,203.321,2
27,-0.0111434,0.551473,203.627,2
27,-0.00310148,0.560973,204.05,2
27,0.0118038,0.571551,203.998,2
27,0.00439112,0.579934,204.002,2
27,-0.00887628,0.589771,204.023,2
27,-0.0131795,0.787231,203.156,3
27,-0.0176634,0.782759,202.575,3
27,-0.00989668,0.778949,203.75,3
27,-0.000569582,0.774046,203.471,3
27,0.00434442,0.774983,203.37,3
27,0.0151397,0.786415,203.718,3
27,-0.0105645,0.791649,203.118,3
27,-5.05E-03,0.792005,203.669,3
27,4.42E-03,0.78619,203.532,3
27,0.0135947,0.77469,203.78,3
27,0.0312378,0.772997,204.541,3
27,0.00883862,0.775548,204.406,3
27,0.039843,0.755664,204.288,3
27,0.0205238,0.728253,204.316,3
27,-0.0174424,0.666055,199.649,2
27,-0.0107991,0.658609,200.701,2
27,-0.00413398,0.666452,199.847,2
27,0.00959102,0.69306,200.574,2
27,0.00501062,0.717343,200.151,2
27,0.00674332,0.736496,200.873,2
27,-0.00284568,0.739978,202.388,2
27,0.0422882,0.885599,196.391,2
27,0.107073,0.861435,196.985,2
27,0.0256609,0.804892,197.049,2
27,-0.00933128,0.807809,198.179,2
27,-0.0175215,0.814651,198.23,2
27,-0.0497371,0.839158,198.801,2
27,-0.0509225,0.855118,200.162,2
27,-0.0271231,0.299825,177.668,4
27,-0.032015,0.310325,179.382,4
27,0.056996,0.291849,181.14,4
27,0.00767312,0.304795,182.704,4
27,0.105283,0.365937,185.541,4
27,0.0282756,0.433951,176.434,4
27,-0.196808,0.562947,151.679,4
27,-0.213024,0.710114,126.906,4
27,-0.155837,0.817171,106.095,4
27,-0.0298536,0.873181,113.775,4
27,0.0924705,0.832872,139.307,4
27,0.055616,0.792636,171.439,4
27,0.0908676,0.723522,210.73,4
27,0.161418,0.724985,226.094,4
27,0.101364,0.809173,241.716,4
27,0.102864,0.85945,252.806,4
27,0.00268412,0.911303,290.566,4
27,-0.154897,0.879229,380.198,4
27,-0.0361958,0.747849,489.323,4
27,-0.122712,0.642067,583.064,4
27,0.0572713,0.596061,623.019,4
27,0.232808,0.631578,710.789,4
27,0.174052,0.788138,709.595,4
27,0.158048,0.911402,838.764,4
27,0.0299045,0.953945,1189.67,4
27,-0.198915,0.886172,1606.23,4
27,-0.176955,0.762711,2149.83,4
27,-0.0449029,0.653007,2682.94,4
28,-0.201676,-0.0913218,1868.71,1
28,-0.201386,-0.0934803,1869.28,1
28,-0.189637,-0.0971371,1869.17,1
28,-0.182834,-0.0973998,1869.51,1
28,-0.168149,-0.0960758,1869.48,1
28,-0.180859,-0.0960328,1869.51,1
28,-0.195035,-0.0930358,1870.09,1
28,-0.187779,-0.0899058,1870.38,1
28,-0.188016,-0.0846358,1870.95,1
28,-0.188444,-0.0785156,1870.77,1
28,-0.183133,-0.0709796,1870.76,1
28,-0.169323,-0.0692316,1870.36,1
28,-0.159642,-0.0720826,1869.99,1
28,-0.15909,-0.0751193,1869.97,1
28,-0.125805,-0.0892871,1861.84,1
28,-0.129264,-0.0747846,1862.07,1
28,-0.147966,-0.0593401,1861.96,1
28,-0.163676,-0.0515826,1861.83,1
28,-0.208587,-0.0449503,1861.47,1
28,-0.193628,-0.0527491,1860.93,1
28,-0.183608,-0.0610276,1860.52,1
28,-0.172687,-0.0645928,1860.46,1
28,-0.16295,-0.0691643,1860.5,1
28,-0.166939,-0.0680643,1860.22,1
28,-0.156436,-0.0686028,1860.23,1
28,-0.158992,-0.0682463,1860,1
28,-0.152553,-0.0697933,1859.9,1
28,-0.167291,-0.0650578,1859.77,1
28,-0.193942,0.107306,1853.4,3
28,-0.159168,0.109856,1853.25,3
28,-0.172469,0.116978,1853.02,3
28,-0.175823,0.126653,1852.81,3
28,-0.155591,0.132333,1852.3,3
28,-0.201139,0.136117,1851.37,3
28,-0.181238,0.149196,1850.58,3
28,-0.170999,0.148322,1849.87,3
28,-0.183903,0.154453,1849.2,3
28,-0.14329,0.160115,1848.68,3
28,-0.141511,0.151152,1847.82,3
28,-0.1799,0.155729,1846.72,3
28,-0.145167,0.150839,1845.4,3
28,-0.162425,0.145313,1844.09,3
28,-0.189046,-0.0591273,1834.63,2
28,-0.200141,-0.0379661,1835.49,2
28,-0.154808,-0.0325793,1835.55,2
28,-0.127629,-0.0418711,1835.98,2
28,-0.163558,-0.0590441,1835.35,2
28,-0.165672,-0.0868556,1834.6,2
28,-0.198612,-0.106393,1833.73,2
28,-0.102588,-0.131951,1804.5,2
28,-0.145359,-0.141388,1804.13,2
28,-0.144976,-0.129311,1803.95,2
28,-0.228407,-0.137394,1803.79,2
28,-0.260657,-0.133497,1803.26,2
28,-0.236333,-0.127851,1802.66,2
28,-0.143026,-0.119585,1802.49,2
28,-0.22775,-0.0328931,1788.95,3
28,-0.204424,-0.0321768,1788.48,3
28,-0.191558,-0.0310596,1788.41,3
28,-0.190354,-0.0215008,1788.85,3
28,-0.0937575,-0.00760105,1789.71,3
28,-0.0909267,-0.0132538,1790.68,3
28,-0.129303,-0.0182021,1791.07,3
28,-0.150297,-0.0325178,1791.32,3
28,-0.244096,-0.0491706,1791.35,3
28,-0.245611,-0.0445281,1791.35,3
28,-0.199341,-0.0401606,1791.37,3
28,-0.178687,-0.0346058,1791.12,3
28,-0.18407,-0.0265476,1791.24,3
28,-0.241852,-0.0221858,1791.89,3
28,-0.154929,-0.0975431,1780.05,2
28,-0.156722,-0.0726541,1779.9,2
28,-0.166854,-0.0443193,1780.54,2
28,-0.0628109,-0.0215346,1780.95,2
28,-0.135374,0.00853795,1780.51,2
28,-0.22007,0.0133889,1780.88,2
28,-0.22603,0.0102384,1780.04,2
28,-0.183667,-0.131496,1774.6,2
28,-0.226297,-0.143942,1774.48,2
28,-0.142715,-0.152289,1774.38,2
28,-0.176672,-0.152855,1774.24,2
28,-0.186996,-0.1626,1774.13,2
28,-0.190422,-0.160685,1774.2,2
28,-0.278235,-0.155879,1773.83,2
28,-1.40135,0.210078,1690.67,4
28,-0.21724,0.207176,1686.3,4
28,0.837879,0.159562,1663.03,4
28,2.07807,0.171523,1639.94,4
28,3.17699,0.205728,1632.26,4
28,3.55018,0.196711,1630.31,4
28,3.38934,0.180551,1647.39,4
28,3.43266,0.188657,1665.84,4
28,3.08903,0.212877,1670.21,4
28,3.29581,0.238386,1668.97,4
28,3.3161,0.302688,1666.9,4
28,3.2714,0.358598,1664.99,4
28,3.50065,0.375593,1662.95,4
28,3.40341,0.406339,1661.75,4
28,3.27827,0.3667,1661.05,4
28,3.40954,0.324643,1660.61,4
28,2.46889,0.324342,1660.95,4
28,2.2661,0.325087,1660.03,4
28,2.13971,0.341548,1658.95,4
28,1.8178,0.386734,1657.36,4
28,2.52671,0.405376,1654.92,4
28,2.74162,0.41252,1653.5,4
28,2.79222,0.421522,1652.19,4
28,2.98006,0.37911,1651.22,4
28,3.04924,0.358432,1651.26,4
28,2.97638,0.336769,1650.88,4
28,2.89717,0.35869,1648.96,4
28,2.32577,0.425277,1649.84,4
29,-4.54E-05,-0.1389,73.5907,1
29,-0.000730293,-0.130741,74.4177,1
29,-0.000259993,-0.130611,73.9593,1
29,0.000758107,-0.12514,74.0903,1
29,-0.000618593,-0.121504,74.3536,1
29,0.000790007,-0.115418,73.9581,1
29,-0.00129919,-0.106573,74.0091,1
29,-7.72E-05,-0.0971253,73.6106,1
29,0.000872007,-0.0846788,73.3192,1
29,-0.00166519,-0.0698651,73.7663,1
29,0.00312671,-0.0612066,74.4951,1
29,0.00144621,-0.0679711,74.5898,1
29,-0.000279793,-0.0675616,74.9222,1
29,-0.00120069,-0.0615951,62.3563,1
29,0.00412591,-0.0155181,76.4028,1
29,0.000911107,-0.00918181,76.5442,1
29,-0.000268793,0.0131967,76.9829,1
29,0.00189431,0.0271284,76.9432,1
29,0.00196181,0.0453262,76.0336,1
29,0.000498707,0.0583652,75.0765,1
29,0.00261961,0.0481549,75.1796,1
29,-0.000495193,0.0432429,75.3277,1
29,0.00155911,0.0276764,75.2757,1
29,0.000439507,0.0257472,75.2775,1
29,0.00130391,0.0277757,74.8282,1
29,0.000220707,0.0367664,74.4006,1
29,-0.00138789,0.0434459,75.2001,1
29,-0.00198969,0.0469452,75.9793,1
29,0.0106561,-0.170332,74.8181,3
29,0.00475321,-0.165219,75.086,3
29,0.000302107,-0.169741,75.5993,3
29,-0.00265329,-0.169942,75.4327,3
29,0.00288801,-0.165422,75.6185,3
29,0.00224631,-0.170348,75.1983,3
29,-0.000369693,-0.157892,75.4239,3
29,-0.000306993,-0.149018,75.956,3
29,0.000161207,-0.157167,75.0872,3
29,-0.00180129,-0.169613,75.1497,3
29,-0.000163893,-0.175847,74.7953,3
29,1.85E-05,-0.182526,74.8989,3
29,-0.00329739,-0.1761,74.7735,3
29,0.00236571,-0.163821,75.6979,3
29,0.000960707,-0.0797881,76.8415,2
29,0.00264291,-0.0808643,77.0464,2
29,0.00311801,-0.0809508,77.506,2
29,0.00218481,-0.0732096,77.429,2
29,0.00165611,-0.0661391,78.5673,2
29,-0.00103249,-0.0444313,78.1079,2
29,-0.0126063,-0.0508638,78.7677,2
29,-0.00258809,-0.175102,80.9217,2
29,-0.00176499,-0.175169,81.6804,2
29,-0.000890093,-0.177303,81.6905,2
29,0.00217421,-0.18672,82.953,2
29,-0.000992993,-0.191958,82.3092,2
29,-0.00392399,-0.190688,82.1552,2
29,-0.00204129,-0.179135,82.4597,2
29,-0.00678629,0.244272,86.0984,3
29,0.0111711,0.21159,86.1085,3
29,0.015154,0.171638,85.8382,3
29,0.019287,0.122876,84.7564,3
29,0.00688441,0.101999,84.8671,3
29,-0.00827799,0.0976837,84.8327,3
29,0.00267711,0.0952442,84.1173,3
29,-0.00298529,0.108499,84.6208,3
29,0.00239621,0.125738,84.0033,3
29,-0.000276493,0.122804,83.3326,3
29,-0.000610293,0.111877,83.2993,3
29,0.00433541,0.106241,83.0371,3
29,0.00131491,0.113901,83.1169,3
29,0.0126879,0.11675,82.2274,3
29,-0.00109409,-0.177779,82.2886,2
29,0.00496791,-0.187218,82.1639,2
29,0.000597507,-0.192061,82.3195,2
29,0.000100407,-0.208235,83.5054,2
29,0.00276781,-0.218554,83.3497,2
29,-0.00187629,-0.232396,84.0247,2
29,-0.00553569,-0.245363,82.9612,2
29,-0.00157089,-0.0133591,79.3158,2
29,-0.000646693,-0.00619231,79.2187,2
29,-0.00436829,-0.0105356,79.7918,2
29,0.00206371,-0.0104276,80.1487,2
29,0.00416951,-0.00749331,80.8193,2
29,0.00254681,-0.00193931,81.1887,2
29,0.00565211,0.0190437,80.5846,2
29,0.0289382,1.01749,47.7693,4
29,-0.00632449,1.0171,44.9275,4
29,-0.00606599,1.07244,42.28,4
29,0.0128492,1.13399,41.3051,4
29,0.00881811,1.15641,40.6539,4
29,0.0538993,1.15178,41.0571,4
29,0.0711167,1.00218,42.0092,4
29,-0.185545,0.83321,42.4637,4
29,-0.0636527,0.677807,42.5961,4
29,-0.0238141,0.548765,41.4226,4
29,-0.288351,0.481523,39.0296,4
29,-0.263092,0.411763,36.2236,4
29,-0.192627,0.387806,34.557,4
29,-0.0462367,0.343653,34.9362,4
29,0.212022,0.314287,36.6842,4
29,0.434808,0.344119,38.6502,4
29,0.299762,0.352124,40.2115,4
29,0.107614,0.395397,41.6514,4
29,0.152704,0.463095,42.3759,4
29,-0.299633,0.450314,42.348,4
29,-0.349395,0.421076,40.6189,4
29,-0.412956,0.372077,38.5461,4
29,-0.367883,0.280987,36.9368,4
29,0.392106,0.242888,36.501,4
29,0.378605,0.263218,37.2541,4
29,0.683569,0.308942,38.4737,4
29,0.281782,0.427505,38.0815,4
29,-0.0778914,0.456638,36.2609,4
30,-0.000921066,0.106355,46.0071,1
30,-0.0122115,0.106137,46.4818,1
30,-0.0196421,0.0988682,46.6104,1
30,0.00523813,0.0834642,46.3472,1
30,-0.00398907,0.0771709,46.4204,1
30,0.000824934,0.0711179,46.7155,1
30,0.00182733,0.0664782,47.7749,1
30,-0.0102363,0.0640719,47.8961,1
30,-1.49E-05,0.0596049,48.3505,1
30,-0.00540597,0.0576594,47.5042,1
30,0.00307663,0.0805662,46.6834,1
30,0.000737634,0.0876209,46.4383,1
30,0.00491163,0.0949274,46.6017,1
30,0.0429197,0.185691,46.566,1
30,-0.0142716,-0.157235,50.6755,1
30,-0.00980267,-0.193273,51.8171,1
30,-0.0174249,-0.21473,52.4912,1
30,-0.0103687,-0.201959,52.229,1
30,0.0177705,-0.16884,52.9395,1
30,0.00925953,-0.140158,52.0857,1
30,0.0119636,-0.115382,51.7494,1
30,0.0133616,-0.123145,51.9023,1
30,0.00981993,-0.144046,50.9918,1
30,0.00818283,-0.158064,51.4011,1
30,-0.00244337,-0.16522,50.8194,1
30,-0.00862887,-0.163277,51.4147,1
30,-0.0108821,-0.159016,51.6519,1
30,0.0127285,-0.142879,51.5244,1
30,0.0188792,0.0914812,43.1902,3
30,-0.0307402,0.0952627,43.8856,3
30,-0.00165127,0.126992,43.7972,3
30,0.0157587,0.157802,44.6624,3
30,-0.00473717,0.157161,44.581,3
30,-0.00382907,0.172994,44.5059,3
30,-0.0100275,0.154287,44.655,3
30,-0.0507848,0.132574,44.6689,3
30,-0.0240334,0.126925,45.178,3
30,-0.0201184,0.102282,45.3897,3
30,0.00896833,0.114043,45.5105,3
30,0.0375825,0.119212,45.6444,3
30,0.0235604,0.144191,45.445,3
30,0.0118812,0.152124,45.5078,3
30,0.00154123,-0.308192,50.4043,2
30,0.00931973,-0.314415,50.2029,2
30,0.00495553,-0.331737,50.2527,2
30,-0.00811047,-0.337029,50.8596,2
30,-0.00713217,-0.340936,51.9889,2
30,-0.0170767,-0.321848,52.3717,2
30,-0.00556727,-0.322256,52.4017,2
30,-0.0152673,-0.143464,51.7694,2
30,-0.00715587,-0.130694,51.6538,2
30,0.00273183,-0.125246,51.5347,2
30,0.00282083,-0.122584,50.9601,2
30,0.00861263,-0.118142,51.1873,2
30,0.00134883,-0.117098,51.6439,2
30,0.00962783,-0.118259,51.831,2
30,-0.00132657,-0.0920256,49.2015,3
30,0.000715234,-0.103042,49.603,3
30,0.00355763,-0.114736,49.8618,3
30,0.00107603,-0.117493,50.5883,3
30,-0.00620247,-0.122763,50.886,3
30,-0.0111089,-0.137951,50.4814,3
30,0.00837603,-0.147107,50.5084,3
30,-0.00841727,-0.154406,48.4709,3
30,-0.00198577,-0.152546,46.6157,3
30,-0.00422637,-0.145245,45.1444,3
30,-0.0201644,-0.141797,43.8216,3
30,-0.00164287,-0.14766,44.2431,3
30,0.00201883,-0.155956,44.3811,3
30,0.0112012,-0.171401,45.2619,3
30,-0.0381403,-0.102066,46.4252,2
30,-0.0555192,-0.104367,46.0402,2
30,-0.00125597,-0.102859,45.6683,2
30,-0.000287566,-0.0925373,45.7157,2
30,-0.010386,-0.121572,45.2058,2
30,0.00285413,-0.118528,46.2538,2
30,-0.020323,-0.118988,46.4379,2
30,-0.0141322,-0.237511,49.7374,2
30,-0.0175477,-0.245156,49.5353,2
30,-0.00714077,-0.248884,49.6702,2
30,-0.0229627,-0.241134,49.3344,2
30,-0.00894737,-0.239086,48.6738,2
30,-0.00107607,-0.230764,48.2752,2
30,0.00105203,-0.224027,47.9363,2
30,-0.00771267,0.475209,26.3373,4
30,-0.111019,0.383882,26.9908,4
30,-0.00513527,0.279529,27.6093,4
30,-0.000686366,0.194451,28.1044,4
30,0.00899973,0.119144,28.3842,4
30,0.00808113,0.0778024,29.3005,4
30,-0.120522,0.161131,29.8105,4
30,-0.0248796,0.272841,30.4264,4
30,0.0727715,0.364382,30.531,4
30,0.028283,0.447445,30.4492,4
30,0.027554,0.453389,30.334,4
30,-0.027529,0.377126,29.7159,4
30,-0.13872,0.275467,29.7852,4
30,-0.0377855,0.180856,29.6179,4
30,0.0305556,0.114799,29.5317,4
30,0.0684047,0.111454,29.9208,4
30,0.0776705,0.21466,30.0904,4
30,0.0528386,0.366767,30.7652,4
30,-0.0136032,0.490505,31.0518,4
30,-0.0714618,0.604022,31.0342,4
30,-0.013751,0.618243,31.0087,4
30,-0.0503233,0.502256,31.0273,4
30,0.0386098,0.391558,30.9736,4
30,0.0279124,0.26283,31.2253,4
30,-0.0587717,0.164816,31.4414,4
30,-0.00908857,0.16784,30.6483,4
30,-0.0124631,0.270427,30.4939,4
30,0.0253702,0.402644,29.9126,4
31,-0.013113,-0.335594,174.436,1
31,0.00144024,-0.327583,174.376,1
31,0.0159297,-0.326314,173.414,1
31,0.0104102,-0.329738,172.546,1
31,0.0167613,-0.334428,172.372,1
31,0.00587984,-0.333735,171.653,1
31,-0.00105936,-0.33899,171.744,1
31,-0.00329086,-0.340342,171.162,1
31,0.00272564,-0.34091,170.54,1
31,0.00613814,-0.340213,171.203,1
31,0.00362644,-0.336413,170.971,1
31,-0.00156556,-0.323839,171.582,1
31,0.00769734,-0.318421,171.442,1
31,0.0677069,-0.30272,171.729,1
31,0.00327864,-0.187168,107.788,1
31,0.00992404,-0.185999,107.435,1
31,0.00464334,-0.179726,106.345,1
31,-0.00254046,-0.17451,105.103,1
31,-0.00399946,-0.177584,104.908,1
31,-0.00633626,-0.179254,105.219,1
31,0.000206643,-0.180503,106.291,1
31,-0.00528396,-0.178973,107.816,1
31,0.00578744,-0.181112,107.986,1
31,0.000352543,-0.180965,107.935,1
31,0.00602524,-0.182837,107.779,1
31,0.0413822,-0.175491,106.916,1
31,0.00299794,-0.157748,107.488,1
31,-0.0103924,-0.136809,107.212,1
31,0.0116325,-0.119383,110.876,3
31,-0.0106569,-0.126501,111.405,3
31,-0.00246916,-0.132667,112.012,3
31,0.00642164,-0.131352,112.605,3
31,0.00157764,-0.124621,112.256,3
31,0.00320514,-0.109036,111.361,3
31,0.000583343,-0.110489,110.658,3
31,-0.016481,-0.115423,110.844,3
31,-0.00299096,-0.142335,110.637,3
31,-0.012273,-0.154881,111.032,3
31,-0.00864196,-0.156473,111.523,3
31,-0.00350266,-0.15954,110.493,3
31,-0.0158665,-0.151622,110.724,3
31,0.00788134,-0.14687,110.458,3
31,-0.00963766,-0.0580269,114.329,2
31,0.00556834,-0.0529206,114.721,2
31,0.0110468,-0.0543171,116.056,2
31,-0.00559556,-0.0504181,116.464,2
31,-0.00590426,-0.0542039,116.649,2
31,-0.00953066,-0.0561354,116.905,2
31,-0.00708616,-0.0660726,116.389,2
31,-0.0158455,-0.0113239,101.752,2
31,0.00772884,-0.0113556,102.897,2
31,0.00866054,0.0113609,101.85,2
31,0.00723634,0.0170601,100.552,2
31,-0.00257126,0.0154094,100.911,2
31,0.00145144,0.0102769,100.065,2
31,0.00119974,0.0185051,100.894,2
31,-0.000403257,0.156542,117.119,3
31,0.00345074,0.166347,116.98,3
31,0.00553394,0.17489,117.034,3
31,0.0101741,0.177366,117.137,3
31,0.00173734,0.185276,116.8,3
31,0.00304184,0.188128,117.159,3
31,-0.00382116,0.187522,118.218,3
